sex__cat;age__cat;race__cat;marital-status__cat;education__cat;native-country__cat;workclass__cat;occupation__cat;salary-class__cat
Male;40;White;Married-civ-spouse;9th;United-States;Non-Government;Craft-repair;>50K
Male;40;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Male;40;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;40;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;40;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;40;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;40;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;40;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;40;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;>50K
Male;40;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Female;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;>50K
Male;41;White;Married-civ-spouse;10th;United-States;Non-Government;Transport-moving;<=50K
Male;41;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Farming-fishing;<=50K
Male;41;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Machine-op-inspct;<=50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Government;Tech-support;<=50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;41;White;Married-civ-spouse;Masters;United-States;Government;Exec-managerial;<=50K
Male;41;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;41;White;Married-civ-spouse;Masters;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Government;Farming-fishing;>50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;41;White;Married-civ-spouse;Doctorate;Canada;Non-Government;Exec-managerial;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;41;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;41;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;41;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;41;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;41;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Government;Protective-serv;>50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Female;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;42;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;42;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;10th;United-States;Non-Government;Exec-managerial;<=50K
Male;42;White;Married-civ-spouse;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;42;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Farming-fishing;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;<=50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Transport-moving;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;42;White;Married-civ-spouse;Some-college;Germany;Non-Government;Adm-clerical;<=50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;42;White;Married-civ-spouse;10th;United-States;Government;Handlers-cleaners;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Farming-fishing;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Tech-support;>50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Government;Exec-managerial;>50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;42;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;>50K
Male;42;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Government;Craft-repair;>50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Non-Government;Tech-support;>50K
Female;43;White;Married-civ-spouse;HS-grad;Nicaragua;Non-Government;Machine-op-inspct;<=50K
Female;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;43;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Female;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;>50K
Female;43;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;10th;United-States;Non-Government;Adm-clerical;<=50K
Male;43;White;Married-civ-spouse;11th;United-States;Non-Government;Transport-moving;<=50K
Male;43;White;Married-civ-spouse;9th;Mexico;Non-Government;Exec-managerial;<=50K
Male;43;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Tech-support;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Other-service;<=50K
Male;43;White;Married-civ-spouse;HS-grad;Mexico;Non-Government;Farming-fishing;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Government;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Government;Transport-moving;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;43;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;43;White;Married-civ-spouse;Masters;United-States;Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;43;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;>50K
Female;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Female;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;<=50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Government;Prof-specialty;>50K
Female;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Female;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Female;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Farming-fishing;<=50K
Male;44;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;44;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Assoc-voc;United-States;Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;HS-grad;England;Non-Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;>50K
Male;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Craft-repair;>50K
Male;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;>50K
Male;44;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;>50K
Female;45;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;12th;United-States;Non-Government;Adm-clerical;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Government;Handlers-cleaners;<=50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;45;White;Married-civ-spouse;12th;United-States;Non-Government;Sales;>50K
Male;45;White;Married-civ-spouse;Assoc-voc;United-States;Government;Protective-serv;>50K
Male;45;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;>50K
Male;45;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;>50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Masters;England;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;45;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Female;46;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Prof-specialty;<=50K
Female;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Craft-repair;<=50K
Male;46;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;46;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Government;Tech-support;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Government;Transport-moving;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;46;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;46;White;Married-civ-spouse;11th;United-States;Non-Government;Handlers-cleaners;>50K
Male;46;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Protective-serv;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;HS-grad;Germany;Government;Adm-clerical;>50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;>50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;46;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;46;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;46;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;>50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;>50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Female;47;White;Married-civ-spouse;Assoc-voc;United-States;Government;Adm-clerical;<=50K
Female;47;White;Married-civ-spouse;HS-grad;United-States;Government;Other-service;>50K
Female;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Craft-repair;<=50K
Male;47;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Craft-repair;<=50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Government;Craft-repair;<=50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Farming-fishing;<=50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;47;White;Married-civ-spouse;HS-grad;Germany;Non-Government;Prof-specialty;<=50K
Male;47;White;Married-civ-spouse;HS-grad;Mexico;Non-Government;Other-service;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Government;Tech-support;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;47;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;<=50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;47;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Government;Exec-managerial;>50K
Male;47;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Machine-op-inspct;>50K
Male;47;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Doctorate;United-States;Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Government;Protective-serv;>50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Masters;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Sales;>50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Government;Other-service;>50K
Male;47;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Female;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Female;48;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;48;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Prof-specialty;>50K
Female;48;White;Married-civ-spouse;HS-grad;United-States;Government;Tech-support;>50K
Female;48;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Female;48;White;Married-civ-spouse;Some-college;United-States;Government;Exec-managerial;>50K
Male;48;White;Married-civ-spouse;11th;United-States;Non-Government;Farming-fishing;<=50K
Male;48;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Handlers-cleaners;<=50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;48;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Craft-repair;<=50K
Male;48;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;48;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Craft-repair;>50K
Male;48;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;>50K
Male;48;White;Married-civ-spouse;Bachelors;Canada;Non-Government;Prof-specialty;>50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Adm-clerical;>50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Farming-fishing;>50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;48;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;48;White;Married-civ-spouse;Masters;Mexico;Non-Government;Exec-managerial;>50K
Male;48;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;48;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;48;White;Married-civ-spouse;Some-college;United-States;Government;Craft-repair;>50K
Male;48;White;Married-civ-spouse;Some-college;United-States;Non-Government;Tech-support;>50K
Male;48;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;>50K
